product,draw_id,game_variant,prize_tier,winning_rule,winner_count,prize_value_vnd,details_json,source_url,fetched_at
bingo18,0171726,tabSelNumberInfo,Kết quả quay số có ít nhất hai số 3,Kết quả quay số có ít nhất hai số 3,,75000,"{""columns"":{""Giá trị trúng thưởng"":""75.000"",""Xác định kết quả"":""Kết quả quay số có ít nhất hai số 3""},""row_index"":2,""table_index"":3}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Kết quả quay số có ít nhất hai số 4,Kết quả quay số có ít nhất hai số 4,,75000,"{""columns"":{""Giá trị trúng thưởng"":""75.000"",""Xác định kết quả"":""Kết quả quay số có ít nhất hai số 4""},""row_index"":3,""table_index"":3}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Kết quả quay số có ít nhất hai số 5,Kết quả quay số có ít nhất hai số 5,,75000,"{""columns"":{""Giá trị trúng thưởng"":""75.000"",""Xác định kết quả"":""Kết quả quay số có ít nhất hai số 5""},""row_index"":4,""table_index"":3}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Kết quả quay số có ít nhất hai số 6,Kết quả quay số có ít nhất hai số 6,,75000,"{""columns"":{""Giá trị trúng thưởng"":""75.000"",""Xác định kết quả"":""Kết quả quay số có ít nhất hai số 6""},""row_index"":5,""table_index"":3}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 10,Tổng kết quả ba lần quay số là 10,,44000,"{""columns"":{""Giá trị trúng thưởng"":""44.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 10""},""row_index"":7,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 10 hoặc 11,Tổng kết quả ba lần quay số là 10 hoặc 11,,2000097,"{""columns"":{""Giá trị trúng thưởng"":""20.000 ( Số lượng: 97 )"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 10 hoặc 11""},""row_index"":1,""table_index"":6}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 11,Tổng kết quả ba lần quay số là 11,,4400075,"{""columns"":{""Giá trị trúng thưởng"":""44.000 ( Số lượng: 75 )"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 11""},""row_index"":8,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 12,Tổng kết quả ba lần quay số là 12,,47000,"{""columns"":{""Giá trị trúng thưởng"":""47.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 12""},""row_index"":9,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 12 hoặc 18,Tổng kết quả ba lần quay số là 12 hoặc 18,,15000,"{""columns"":{""Giá trị trúng thưởng"":""15.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 12 hoặc 18""},""row_index"":2,""table_index"":6}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 13,Tổng kết quả ba lần quay số là 13,,55000,"{""columns"":{""Giá trị trúng thưởng"":""55.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 13""},""row_index"":10,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 14,Tổng kết quả ba lần quay số là 14,,80000,"{""columns"":{""Giá trị trúng thưởng"":""80.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 14""},""row_index"":11,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 15,Tổng kết quả ba lần quay số là 15,,120000,"{""columns"":{""Giá trị trúng thưởng"":""120.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 15""},""row_index"":12,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 16,Tổng kết quả ba lần quay số là 16,,200000,"{""columns"":{""Giá trị trúng thưởng"":""200.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 16""},""row_index"":13,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 17,Tổng kết quả ba lần quay số là 17,,400000,"{""columns"":{""Giá trị trúng thưởng"":""400.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 17""},""row_index"":14,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 18,Tổng kết quả ba lần quay số là 18,,1200000,"{""columns"":{""Giá trị trúng thưởng"":""1.200.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 18""},""row_index"":15,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 3,Tổng kết quả ba lần quay số là 3,,1200000,"{""columns"":{""Giá trị trúng thưởng"":""1.200.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 3""},""row_index"":0,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 4,Tổng kết quả ba lần quay số là 4,,400000,"{""columns"":{""Giá trị trúng thưởng"":""400.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 4""},""row_index"":1,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 5,Tổng kết quả ba lần quay số là 5,,200000,"{""columns"":{""Giá trị trúng thưởng"":""200.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 5""},""row_index"":2,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 6,Tổng kết quả ba lần quay số là 6,,120000,"{""columns"":{""Giá trị trúng thưởng"":""120.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 6""},""row_index"":3,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 7,Tổng kết quả ba lần quay số là 7,,80000,"{""columns"":{""Giá trị trúng thưởng"":""80.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 7""},""row_index"":4,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 8,Tổng kết quả ba lần quay số là 8,,55000,"{""columns"":{""Giá trị trúng thưởng"":""55.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 8""},""row_index"":5,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số là 9,Tổng kết quả ba lần quay số là 9,,47000,"{""columns"":{""Giá trị trúng thưởng"":""47.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số là 9""},""row_index"":6,""table_index"":5}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,tabSelNumberInfo,Tổng kết quả ba lần quay số từ 3 đến 9,Tổng kết quả ba lần quay số từ 3 đến 9,,15000,"{""columns"":{""Giá trị trúng thưởng"":""15.000"",""Xác định kết quả"":""Tổng kết quả ba lần quay số từ 3 đến 9""},""row_index"":0,""table_index"":6}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Any Triple: Any three similar number,,0,200000,"{""columns"":{""Giá trị"":""200000"",""SL"":""0"",""Subject"":""Any Triple: Any three similar number""},""row_index"":30,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Double 1: At least two number 1,,0,75000,"{""columns"":{""Giá trị"":""75000"",""SL"":""0"",""Subject"":""Double 1: At least two number 1""},""row_index"":18,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Double 2: At least two number 2,,0,75000,"{""columns"":{""Giá trị"":""75000"",""SL"":""0"",""Subject"":""Double 2: At least two number 2""},""row_index"":19,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Double 3: At least two number 3,,0,75000,"{""columns"":{""Giá trị"":""75000"",""SL"":""0"",""Subject"":""Double 3: At least two number 3""},""row_index"":20,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Double 4: At least two number 4,,0,75000,"{""columns"":{""Giá trị"":""75000"",""SL"":""0"",""Subject"":""Double 4: At least two number 4""},""row_index"":21,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Double 5: At least two number 5,,0,75000,"{""columns"":{""Giá trị"":""75000"",""SL"":""0"",""Subject"":""Double 5: At least two number 5""},""row_index"":22,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Double 6: At least two number 6,,0,75000,"{""columns"":{""Giá trị"":""75000"",""SL"":""0"",""Subject"":""Double 6: At least two number 6""},""row_index"":23,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Even: Sum of results is 10 or 11,,97,20000,"{""columns"":{""Giá trị"":""20000"",""SL"":""97"",""Subject"":""Even: Sum of results is 10 or 11""},""row_index"":48,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,High: Sum of results from 12 to 18,,0,15000,"{""columns"":{""Giá trị"":""15000"",""SL"":""0"",""Subject"":""High: Sum of results from 12 to 18""},""row_index"":49,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Low: Sum of results from 3 to 9,,0,15000,"{""columns"":{""Giá trị"":""15000"",""SL"":""0"",""Subject"":""Low: Sum of results from 3 to 9""},""row_index"":47,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 1: One number 1,,0,12000,"{""columns"":{""Giá trị"":""12000"",""SL"":""0"",""Subject"":""Number 1: One number 1""},""row_index"":2,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 1: Three number 1,,0,30000,"{""columns"":{""Giá trị"":""30000"",""SL"":""0"",""Subject"":""Number 1: Three number 1""},""row_index"":0,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 1: Two number 1,,0,20000,"{""columns"":{""Giá trị"":""20000"",""SL"":""0"",""Subject"":""Number 1: Two number 1""},""row_index"":1,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 2: One number 2,,0,12000,"{""columns"":{""Giá trị"":""12000"",""SL"":""0"",""Subject"":""Number 2: One number 2""},""row_index"":5,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 2: Three number 2,,0,30000,"{""columns"":{""Giá trị"":""30000"",""SL"":""0"",""Subject"":""Number 2: Three number 2""},""row_index"":3,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 2: Two number 2,,0,20000,"{""columns"":{""Giá trị"":""20000"",""SL"":""0"",""Subject"":""Number 2: Two number 2""},""row_index"":4,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 3: One number 3,,0,12000,"{""columns"":{""Giá trị"":""12000"",""SL"":""0"",""Subject"":""Number 3: One number 3""},""row_index"":8,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 3: Three number 3,,0,30000,"{""columns"":{""Giá trị"":""30000"",""SL"":""0"",""Subject"":""Number 3: Three number 3""},""row_index"":6,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 3: Two number 3,,0,20000,"{""columns"":{""Giá trị"":""20000"",""SL"":""0"",""Subject"":""Number 3: Two number 3""},""row_index"":7,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 4: One number 4,,10,12000,"{""columns"":{""Giá trị"":""12000"",""SL"":""10"",""Subject"":""Number 4: One number 4""},""row_index"":11,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 4: Three number 4,,0,30000,"{""columns"":{""Giá trị"":""30000"",""SL"":""0"",""Subject"":""Number 4: Three number 4""},""row_index"":9,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 4: Two number 4,,0,20000,"{""columns"":{""Giá trị"":""20000"",""SL"":""0"",""Subject"":""Number 4: Two number 4""},""row_index"":10,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 5: One number 5,,0,12000,"{""columns"":{""Giá trị"":""12000"",""SL"":""0"",""Subject"":""Number 5: One number 5""},""row_index"":14,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
bingo18,0171726,table-result-info,Number 5: Three number 5,,0,30000,"{""columns"":{""Giá trị"":""30000"",""SL"":""0"",""Subject"":""Number 5: Three number 5""},""row_index"":12,""table_index"":0}",https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/view-detail-bingo18-result?nocatche=1&id=0171726,2026-06-13T15:26:49+00:00
